invoice_id,customer_id,invoice_date,invoice_amount,due_date
INV_465,CUST_9,2024-10-31,17865.55,2024-11-30
INV_466,CUST_71,2022-11-05,18446.71,2023-01-04
INV_467,CUST_28,2023-03-18,40382.87,2023-05-17
INV_468,CUST_78,2023-02-27,16744.88,2023-03-14
INV_469,CUST_95,2022-05-26,10848.44,2022-06-25
INV_470,CUST_52,2023-09-17,4692.07,2023-10-17
INV_471,CUST_83,2022-06-10,23601.31,2022-08-09
INV_472,CUST_111,2022-06-03,24365.54,2022-07-03
INV_473,CUST_16,2023-09-16,42124.98,2023-11-15
INV_474,CUST_117,2022-04-21,11451.32,2022-05-21
INV_475,CUST_69,2022-07-16,19359.07,2022-07-31
INV_476,CUST_99,2023-10-20,40516.08,2023-11-19
INV_477,CUST_12,2022-09-30,41269.37,2022-10-15
INV_478,CUST_25,2023-03-06,19538.25,2023-04-20
INV_479,CUST_52,2024-04-13,23226.64,2024-05-13
INV_480,CUST_85,2024-07-08,15512.65,2024-08-07
INV_481,CUST_100,2024-01-30,46661.47,2024-02-29
INV_482,CUST_53,2024-01-03,6372.87,2024-01-18
INV_483,CUST_23,2023-08-25,46720.6,2023-09-24
INV_484,CUST_16,2022-11-30,34351.39,2022-12-30
INV_485,CUST_57,2023-10-16,26812.82,2023-12-15
INV_486,CUST_39,2024-04-27,2116.62,2024-06-11
INV_487,CUST_109,2023-02-14,24042.01,2023-03-01
INV_488,CUST_53,2023-04-22,20683.53,2023-06-21
INV_489,CUST_42,2024-06-11,8480.33,2024-06-26
INV_490,CUST_58,2023-03-28,32992.28,2023-05-27
INV_491,CUST_39,2024-01-04,48571.97,2024-02-18
INV_492,CUST_14,2024-07-10,28328.35,2024-09-08
INV_493,CUST_95,2024-04-08,35880.29,2024-04-23
INV_494,CUST_5,2023-09-06,3888.3,2023-10-06
INV_495,CUST_35,2024-04-30,21174.52,2024-05-30
INV_496,CUST_87,2022-08-07,6259.75,2022-09-21
INV_497,CUST_93,2024-02-19,30833.39,2024-03-05
INV_498,CUST_107,2024-11-12,46954.87,2024-11-27
INV_499,CUST_75,2022-07-13,33258.0,2022-07-28
INV_500,CUST_18,2022-05-22,4301.75,2022-07-06
INV_501,CUST_111,2023-10-10,18055.98,2023-11-09
INV_502,CUST_76,2024-10-14,27757.84,2024-12-13
INV_503,CUST_9,2024-11-21,20458.78,2025-01-05
INV_504,CUST_74,2023-02-09,41765.38,2023-04-10
INV_505,CUST_58,2022-09-04,40826.21,2022-10-04
INV_506,CUST_108,2022-04-20,30785.64,2022-06-04
INV_507,CUST_17,2023-03-08,18986.17,2023-04-07
INV_508,CUST_102,2023-09-22,13139.15,2023-11-21
INV_509,CUST_7,2024-04-09,5740.78,2024-04-24
INV_510,CUST_46,2023-04-23,18067.44,2023-05-08
INV_511,CUST_13,2023-07-15,20952.04,2023-09-13
INV_512,CUST_40,2024-03-10,33953.23,2024-03-25
INV_513,CUST_42,2022-07-28,33078.91,2022-09-26
INV_514,CUST_9,2024-06-19,3970.35,2024-08-03
INV_515,CUST_50,2022-04-24,20065.34,2022-06-08
INV_516,CUST_27,2022-01-31,9498.05,2022-03-17
INV_517,CUST_66,2024-10-30,8262.23,2024-11-14
INV_518,CUST_5,2023-10-06,41451.46,2023-11-05
INV_519,CUST_29,2022-04-21,2574.8,2022-05-06
INV_520,CUST_37,2022-06-03,21249.55,2022-06-18
INV_521,CUST_38,2022-12-23,8826.08,2023-01-22
INV_522,CUST_83,2024-03-25,44026.85,2024-04-24
INV_523,CUST_8,2023-04-09,28073.51,2023-05-09
INV_524,CUST_112,2024-12-27,11953.34,2025-01-26
INV_525,CUST_109,2024-05-05,25370.15,2024-05-20
INV_526,CUST_65,2023-03-21,36708.57,2023-05-20
INV_527,CUST_86,2024-10-23,47926.84,2024-12-07
INV_528,CUST_116,2022-01-13,11412.08,2022-03-14
INV_529,CUST_17,2023-12-03,44366.0,2023-12-18
INV_530,CUST_71,2024-09-24,46748.05,2024-10-24
INV_531,CUST_89,2022-07-28,45862.82,2022-09-11
INV_532,CUST_45,2023-09-07,31953.01,2023-10-22
INV_533,CUST_4,2023-01-21,31676.12,2023-03-22
INV_534,CUST_36,2022-09-05,20458.93,2022-09-20
INV_535,CUST_70,2023-02-17,37743.7,2023-03-04
INV_536,CUST_31,2023-11-27,26799.05,2023-12-12
INV_537,CUST_19,2022-05-09,34033.18,2022-06-23
INV_538,CUST_61,2023-09-21,21708.67,2023-11-20
INV_539,CUST_108,2022-02-07,36709.07,2022-03-24
INV_540,CUST_54,2022-02-21,41311.34,2022-04-07
INV_541,CUST_39,2024-04-13,7748.59,2024-05-13
INV_542,CUST_91,2024-04-27,41730.02,2024-06-26
INV_543,CUST_74,2022-12-24,27244.68,2023-01-23
INV_544,CUST_90,2023-12-24,42310.96,2024-01-08
INV_545,CUST_19,2022-12-26,21849.43,2023-02-09
INV_546,CUST_39,2022-01-03,19262.5,2022-03-04
INV_547,CUST_67,2023-06-09,45795.51,2023-06-24
INV_548,CUST_45,2024-06-08,12932.88,2024-08-07
INV_549,CUST_13,2023-05-22,42288.51,2023-07-06
INV_550,CUST_114,2023-01-13,24459.02,2023-03-14
INV_551,CUST_92,2024-10-21,25947.72,2024-11-05
INV_552,CUST_58,2024-10-05,15769.18,2024-11-04
INV_553,CUST_20,2022-02-04,28865.59,2022-03-21
INV_554,CUST_92,2024-12-11,16597.95,2025-01-10
INV_555,CUST_72,2023-07-13,2443.84,2023-08-27
INV_556,CUST_61,2024-02-19,13963.93,2024-03-05
INV_557,CUST_105,2022-08-17,815.76,2022-10-01
INV_558,CUST_39,2023-08-29,48928.56,2023-09-28
INV_559,CUST_1,2024-05-21,48304.49,2024-07-05
INV_560,CUST_3,2024-06-08,20060.19,2024-06-23
INV_561,CUST_77,2022-09-05,36554.36,2022-10-20
INV_562,CUST_92,2022-03-03,17617.4,2022-04-02
INV_563,CUST_62,2022-06-20,33719.11,2022-07-05
INV_564,CUST_63,2024-12-10,40368.79,2025-01-09
INV_565,CUST_113,2022-01-10,47364.43,2022-02-24
INV_566,CUST_25,2023-06-24,20310.51,2023-08-23
INV_567,CUST_56,2024-08-26,39273.25,2024-09-25
INV_568,CUST_33,2024-10-28,13663.46,2024-12-12
INV_569,CUST_38,2024-01-02,49521.45,2024-03-02
INV_570,CUST_117,2023-03-04,1775.6,2023-05-03
INV_571,CUST_6,2024-09-02,30374.68,2024-09-17
INV_572,CUST_58,2023-06-08,33145.55,2023-08-07
INV_573,CUST_44,2022-08-06,34558.26,2022-09-05
INV_574,CUST_45,2022-12-31,6459.19,2023-01-30
INV_575,CUST_32,2023-01-20,46957.22,2023-03-21
INV_576,CUST_45,2024-01-02,9468.57,2024-02-16
INV_577,CUST_61,2023-07-07,31326.29,2023-08-06
INV_578,CUST_47,2022-01-30,11522.47,2022-03-01
INV_579,CUST_21,2022-11-20,15707.21,2022-12-05
INV_580,CUST_80,2024-11-08,27549.7,2024-12-23
INV_581,CUST_118,2023-11-26,21151.07,2024-01-25
INV_582,CUST_85,2022-10-29,8431.17,2022-12-13
INV_583,CUST_75,2022-03-05,8961.35,2022-03-20
INV_584,CUST_101,2024-10-12,21198.17,2024-10-27
INV_585,CUST_36,2023-08-22,37985.51,2023-10-06
INV_586,CUST_99,2022-01-23,44949.25,2022-02-07
INV_587,CUST_19,2022-12-09,4664.32,2022-12-24
INV_588,CUST_20,2023-05-15,19958.64,2023-05-30
INV_589,CUST_57,2024-07-07,5462.16,2024-08-21
INV_590,CUST_18,2024-03-28,1321.33,2024-04-12
INV_591,CUST_47,2024-12-13,33255.07,2025-02-11
INV_592,CUST_105,2022-09-17,30321.25,2022-11-16
INV_593,CUST_49,2022-06-29,8569.45,2022-07-29
INV_594,CUST_14,2023-11-15,12073.74,2024-01-14
INV_595,CUST_15,2023-03-17,1673.53,2023-04-16
INV_596,CUST_31,2023-03-05,41829.89,2023-04-19
INV_597,CUST_1,2024-08-05,48747.18,2024-08-20
INV_598,CUST_117,2023-05-24,7205.25,2023-07-23
INV_599,CUST_54,2022-01-24,11958.02,2022-02-23
INV_600,CUST_118,2022-11-10,43486.27,2022-12-25
INV_601,CUST_3,2023-03-09,46359.96,2023-04-08
INV_602,CUST_16,2024-05-21,21271.56,2024-06-05
INV_603,CUST_87,2023-08-03,3005.81,2023-10-02
INV_604,CUST_57,2024-03-17,2449.9,2024-05-01
INV_605,CUST_75,2022-08-15,28910.52,2022-09-14
INV_606,CUST_12,2022-08-04,19948.31,2022-09-18
INV_607,CUST_74,2023-12-08,1918.3,2024-01-07
INV_608,CUST_96,2022-11-22,29370.99,2022-12-22
INV_609,CUST_16,2024-08-24,1059.48,2024-09-08
INV_610,CUST_72,2024-02-05,39474.91,2024-02-20
INV_611,CUST_102,2023-12-04,15668.42,2024-01-03
INV_612,CUST_76,2023-01-28,2492.77,2023-03-29
INV_613,CUST_24,2024-10-21,29623.43,2024-12-05
INV_614,CUST_28,2024-07-01,20185.38,2024-08-15
INV_615,CUST_117,2024-05-10,48703.12,2024-05-25
INV_616,CUST_8,2023-07-24,27437.83,2023-09-22
INV_617,CUST_92,2024-02-20,14124.34,2024-03-21
INV_618,CUST_36,2023-09-18,35617.22,2023-10-03
INV_619,CUST_90,2024-09-15,13938.85,2024-10-15
INV_620,CUST_8,2024-08-21,45260.04,2024-09-20
INV_621,CUST_58,2023-08-20,19048.74,2023-09-04
INV_622,CUST_60,2024-05-25,27718.49,2024-07-24
INV_623,CUST_50,2022-11-08,3003.37,2022-12-23
INV_624,CUST_28,2022-02-07,21593.0,2022-02-22
INV_625,CUST_92,2022-05-07,41702.0,2022-07-06
INV_626,CUST_101,2023-09-14,40379.62,2023-10-14
INV_627,CUST_41,2023-05-12,11603.77,2023-05-27
INV_628,CUST_100,2023-10-05,11690.91,2023-11-19
INV_629,CUST_64,2022-05-23,40956.61,2022-07-07
INV_630,CUST_27,2023-06-06,46554.72,2023-07-06
INV_631,CUST_118,2024-12-02,5220.37,2024-12-17
INV_632,CUST_63,2023-04-07,22777.9,2023-05-22
INV_633,CUST_17,2022-10-20,17203.99,2022-11-04
INV_634,CUST_73,2022-04-17,43599.08,2022-06-01
INV_635,CUST_33,2022-05-09,4634.48,2022-06-08
INV_636,CUST_117,2022-01-14,10950.73,2022-02-13
INV_637,CUST_84,2022-05-20,37747.18,2022-06-04
INV_638,CUST_77,2023-12-01,3039.05,2024-01-30
INV_639,CUST_92,2023-06-23,24880.5,2023-08-22
INV_640,CUST_112,2024-08-28,22384.3,2024-09-27
INV_641,CUST_29,2023-08-03,17052.86,2023-09-17
INV_642,CUST_13,2022-03-18,20031.33,2022-05-17
INV_643,CUST_46,2022-03-13,26732.06,2022-04-12
INV_644,CUST_35,2022-01-30,8487.68,2022-03-16
INV_645,CUST_6,2024-02-27,28813.8,2024-04-12
INV_646,CUST_82,2024-01-07,40368.9,2024-03-07
INV_647,CUST_115,2024-01-29,38127.97,2024-02-28
INV_648,CUST_69,2022-12-30,8118.05,2023-02-13
INV_649,CUST_47,2024-12-10,7887.85,2025-01-24
INV_650,CUST_25,2024-02-15,13774.63,2024-03-01
INV_651,CUST_66,2022-10-23,18373.2,2022-11-07
INV_652,CUST_10,2023-08-22,20718.55,2023-10-21
INV_653,CUST_56,2022-02-02,34145.01,2022-02-17
INV_654,CUST_30,2024-01-27,3305.68,2024-02-26
INV_655,CUST_114,2022-08-02,2216.3,2022-10-01
INV_656,CUST_109,2023-01-23,19899.57,2023-03-24
INV_657,CUST_5,2023-03-21,35009.6,2023-04-05
INV_658,CUST_119,2024-09-21,10075.05,2024-11-05
INV_659,CUST_120,2023-04-22,32254.47,2023-05-22
INV_660,CUST_33,2024-04-06,13361.49,2024-05-06
INV_661,CUST_118,2022-06-14,44361.26,2022-07-14
INV_662,CUST_65,2023-10-25,44836.65,2023-12-24
INV_663,CUST_18,2023-11-03,15215.72,2023-12-03
INV_664,CUST_96,2024-12-26,11884.69,2025-02-09
INV_665,CUST_111,2022-04-05,20859.55,2022-05-20
INV_666,CUST_49,2024-04-23,12406.31,2024-05-08
INV_667,CUST_11,2022-09-22,33783.0,2022-10-22
INV_668,CUST_85,2022-01-29,41390.2,2022-03-30
INV_669,CUST_26,2024-01-16,33818.06,2024-01-31
INV_670,CUST_63,2024-07-29,41305.35,2024-09-12
INV_671,CUST_89,2024-12-08,20151.11,2025-01-07
INV_672,CUST_86,2023-02-22,8237.69,2023-04-08
INV_673,CUST_59,2024-08-30,37028.57,2024-09-14
INV_674,CUST_27,2023-01-18,18343.49,2023-03-04
INV_675,CUST_49,2024-02-04,33727.91,2024-03-05
INV_676,CUST_77,2022-12-20,13896.88,2023-01-19
INV_677,CUST_33,2024-08-04,4520.87,2024-08-19
INV_678,CUST_98,2022-12-30,49632.8,2023-01-29
INV_679,CUST_105,2023-09-03,8231.97,2023-10-18
INV_680,CUST_99,2022-02-25,49426.84,2022-04-11
INV_681,CUST_1,2024-10-10,48875.36,2024-12-09
INV_682,CUST_21,2024-03-10,39794.0,2024-05-09
INV_683,CUST_112,2024-08-18,33141.44,2024-10-17
INV_684,CUST_55,2022-12-25,29101.45,2023-02-08
INV_685,CUST_6,2022-02-28,43372.03,2022-04-14
INV_686,CUST_92,2022-09-29,14827.26,2022-10-14
INV_687,CUST_81,2022-03-22,23650.22,2022-05-21
INV_688,CUST_69,2023-08-05,31159.8,2023-09-19
INV_689,CUST_95,2022-11-28,20853.93,2022-12-13
INV_690,CUST_5,2024-11-14,21660.58,2024-12-29
INV_691,CUST_102,2022-01-31,16849.09,2022-02-15
INV_692,CUST_3,2024-11-03,28429.47,2025-01-02
INV_693,CUST_53,2023-03-24,42603.44,2023-05-23
INV_694,CUST_23,2024-10-03,10475.65,2024-12-02
INV_695,CUST_101,2022-01-24,46754.44,2022-03-10
INV_696,CUST_53,2023-03-29,34609.84,2023-05-13
INV_697,CUST_37,2024-08-12,41252.02,2024-08-27
INV_698,CUST_74,2022-02-05,28031.44,2022-03-07
INV_699,CUST_74,2024-07-31,39086.08,2024-08-30
INV_700,CUST_83,2022-12-12,1301.92,2023-02-10
INV_701,CUST_17,2024-11-26,41009.83,2024-12-26
INV_702,CUST_85,2023-06-26,2486.87,2023-08-25
INV_703,CUST_78,2024-06-03,44550.71,2024-06-18
INV_704,CUST_73,2024-08-13,49602.16,2024-09-12
INV_705,CUST_110,2023-04-06,15056.34,2023-05-06
INV_706,CUST_1,2023-12-21,10910.77,2024-02-19
INV_707,CUST_51,2022-05-11,38385.49,2022-05-26
INV_708,CUST_45,2022-05-14,13024.8,2022-06-13
INV_709,CUST_77,2024-10-13,43345.34,2024-11-12
INV_710,CUST_4,2022-03-03,5590.71,2022-04-02
INV_711,CUST_62,2023-07-27,6734.78,2023-08-11
INV_712,CUST_65,2022-09-30,48968.0,2022-10-15
INV_713,CUST_113,2024-03-07,33855.03,2024-04-06
INV_714,CUST_104,2024-05-15,42420.92,2024-07-14
INV_715,CUST_32,2023-01-29,16554.3,2023-03-30
INV_716,CUST_34,2023-05-08,33985.95,2023-06-07
INV_717,CUST_92,2024-09-30,29914.97,2024-10-15
INV_718,CUST_95,2024-01-29,30355.93,2024-02-28
INV_719,CUST_72,2023-07-26,34285.36,2023-08-10
INV_720,CUST_39,2023-09-03,28980.28,2023-10-03
INV_721,CUST_26,2023-07-16,21738.59,2023-07-31
INV_722,CUST_34,2023-06-02,14158.17,2023-07-17
INV_723,CUST_54,2023-05-31,38544.78,2023-07-30
INV_724,CUST_118,2024-04-16,11700.49,2024-05-31
INV_725,CUST_3,2024-04-02,34771.54,2024-06-01
INV_726,CUST_50,2023-01-02,12049.97,2023-01-17
INV_727,CUST_12,2022-07-19,31453.84,2022-09-02
INV_728,CUST_65,2023-02-09,37480.37,2023-04-10
INV_729,CUST_54,2022-11-09,11326.34,2022-12-09
INV_730,CUST_108,2022-06-01,3467.19,2022-06-16
INV_731,CUST_5,2022-11-05,6983.2,2022-11-20
INV_732,CUST_94,2023-02-14,30496.85,2023-03-16
INV_733,CUST_94,2023-08-22,42547.6,2023-09-21
INV_734,CUST_57,2024-03-28,2727.34,2024-05-27
INV_735,CUST_17,2023-06-04,36840.49,2023-06-19
INV_736,CUST_112,2023-09-19,17395.27,2023-11-18
INV_737,CUST_47,2023-11-14,24187.15,2023-12-14
INV_738,CUST_23,2024-07-21,46478.55,2024-08-05
INV_739,CUST_79,2023-09-14,16932.59,2023-10-14
INV_740,CUST_101,2022-01-15,23534.18,2022-03-16
INV_741,CUST_85,2024-02-27,1177.28,2024-04-27
INV_742,CUST_14,2023-12-06,4539.14,2024-02-04
INV_743,CUST_66,2022-10-24,13300.28,2022-11-08
INV_744,CUST_75,2024-02-25,1878.69,2024-03-26
INV_745,CUST_51,2024-07-19,31753.08,2024-08-18
INV_746,CUST_103,2023-08-16,21606.72,2023-10-15
INV_747,CUST_38,2024-06-13,27633.19,2024-08-12
INV_748,CUST_64,2023-04-17,9145.04,2023-06-16
INV_749,CUST_98,2024-08-19,15148.64,2024-10-18
INV_750,CUST_38,2022-08-22,33359.31,2022-10-06
INV_751,CUST_50,2024-03-26,48282.48,2024-05-10
INV_752,CUST_98,2024-11-13,2995.63,2024-12-28
INV_753,CUST_82,2022-04-27,44574.02,2022-06-26
INV_754,CUST_30,2023-03-30,29055.62,2023-05-29
INV_755,CUST_79,2024-12-21,28414.02,2025-01-20
INV_756,CUST_91,2024-01-16,25263.79,2024-01-31
INV_757,CUST_51,2024-04-03,3935.01,2024-05-03
INV_758,CUST_63,2024-07-30,4948.9,2024-09-13
INV_759,CUST_98,2022-04-11,30245.14,2022-05-11
INV_760,CUST_52,2023-04-20,17377.45,2023-06-19
INV_761,CUST_38,2022-05-21,45904.77,2022-07-05
INV_762,CUST_97,2022-07-09,20626.23,2022-08-23
INV_763,CUST_88,2024-12-06,7592.43,2024-12-21
INV_764,CUST_79,2024-12-13,35878.58,2024-12-28
INV_765,CUST_30,2022-01-03,15020.99,2022-02-17
INV_766,CUST_119,2023-03-14,26510.78,2023-04-28
INV_767,CUST_106,2022-01-06,35042.72,2022-02-05
INV_768,CUST_51,2024-11-03,45063.07,2024-12-18
INV_769,CUST_81,2022-03-08,39713.46,2022-05-07
INV_770,CUST_5,2024-01-15,33979.87,2024-02-14
INV_771,CUST_29,2023-07-04,34141.84,2023-09-02
INV_772,CUST_4,2022-10-09,47323.27,2022-12-08
INV_773,CUST_10,2022-11-03,15143.29,2023-01-02
INV_774,CUST_56,2023-01-26,555.05,2023-03-12
INV_775,CUST_17,2023-07-04,13961.75,2023-07-19
INV_776,CUST_74,2023-09-21,11285.62,2023-10-06
INV_777,CUST_17,2022-03-05,33260.81,2022-05-04
INV_778,CUST_84,2023-04-12,31868.72,2023-05-27
INV_779,CUST_88,2022-09-30,29876.34,2022-10-30
INV_780,CUST_69,2024-10-23,1304.05,2024-12-22
INV_781,CUST_34,2022-05-21,36574.51,2022-06-20
INV_782,CUST_6,2022-02-08,16514.76,2022-03-10
INV_783,CUST_53,2023-02-13,33420.27,2023-03-30
INV_784,CUST_66,2024-09-20,28050.63,2024-11-04
INV_785,CUST_77,2022-02-11,17465.18,2022-02-26
INV_786,CUST_107,2023-10-16,7161.53,2023-10-31
INV_787,CUST_43,2023-01-02,5173.74,2023-02-16
INV_788,CUST_112,2022-05-25,41660.16,2022-07-24
INV_789,CUST_75,2024-02-02,45960.68,2024-02-17
INV_790,CUST_115,2022-04-06,32664.51,2022-05-06
INV_791,CUST_111,2022-01-12,5619.99,2022-03-13
INV_792,CUST_23,2023-03-18,20400.35,2023-04-17
INV_793,CUST_55,2023-02-24,36582.49,2023-04-10
INV_794,CUST_80,2022-02-08,39101.13,2022-03-10
INV_795,CUST_95,2024-05-08,6351.82,2024-07-07
INV_796,CUST_75,2024-05-08,501.52,2024-06-22
INV_797,CUST_118,2024-11-24,35750.78,2025-01-23
INV_798,CUST_16,2024-07-22,18151.51,2024-08-21
INV_799,CUST_8,2023-10-29,13096.83,2023-12-28
INV_800,CUST_4,2022-10-28,1138.42,2022-12-12
INV_801,CUST_104,2022-12-21,27244.82,2023-01-20
INV_802,CUST_4,2022-10-08,42631.96,2022-11-07
INV_803,CUST_56,2024-07-03,47902.77,2024-07-18
INV_804,CUST_25,2023-11-04,28504.38,2023-11-19
INV_805,CUST_67,2022-02-13,25965.84,2022-04-14
INV_806,CUST_96,2023-09-24,4710.29,2023-10-09
INV_807,CUST_67,2024-09-05,27669.2,2024-09-20
INV_808,CUST_27,2023-12-11,19308.96,2023-12-26
INV_809,CUST_93,2022-08-01,30553.2,2022-08-16
INV_810,CUST_32,2023-07-02,19741.95,2023-08-16
INV_811,CUST_50,2022-03-18,12394.81,2022-05-02
INV_812,CUST_61,2023-08-24,5200.78,2023-09-08
INV_813,CUST_51,2022-07-16,16088.46,2022-09-14
INV_814,CUST_19,2023-10-25,5283.92,2023-12-09
INV_815,CUST_21,2022-07-20,9256.4,2022-08-04
INV_816,CUST_5,2024-01-02,49373.14,2024-02-16
INV_817,CUST_82,2022-06-25,22483.13,2022-07-25
INV_818,CUST_92,2024-06-07,26827.65,2024-07-22
INV_819,CUST_42,2024-03-02,43744.12,2024-04-16
INV_820,CUST_61,2022-08-10,49780.66,2022-10-09
INV_821,CUST_22,2023-06-06,29344.37,2023-07-21
INV_822,CUST_21,2024-12-15,40717.45,2025-02-13
INV_823,CUST_70,2024-07-28,16683.58,2024-08-27
INV_824,CUST_1,2022-03-20,15634.33,2022-04-04
INV_825,CUST_5,2023-08-26,20433.83,2023-10-25
INV_826,CUST_105,2022-11-03,33789.11,2022-12-18
INV_827,CUST_12,2023-02-25,34268.49,2023-04-11
INV_828,CUST_90,2023-03-29,16104.35,2023-05-28
INV_829,CUST_46,2022-12-12,7093.89,2023-01-11
INV_830,CUST_34,2023-09-20,31803.61,2023-10-05
INV_831,CUST_49,2023-05-21,6852.13,2023-07-05
INV_832,CUST_78,2022-06-09,29135.38,2022-07-09
INV_833,CUST_90,2022-02-04,34824.4,2022-02-19
INV_834,CUST_45,2024-03-08,35180.27,2024-03-23
INV_835,CUST_27,2024-05-10,37796.87,2024-06-24
INV_836,CUST_73,2023-04-29,43706.54,2023-06-28
INV_837,CUST_26,2022-08-25,25247.97,2022-10-09
INV_838,CUST_47,2024-04-23,36647.33,2024-06-07
INV_839,CUST_86,2024-10-09,31149.05,2024-11-23
INV_840,CUST_111,2023-10-17,9738.68,2023-11-16
INV_841,CUST_56,2022-07-14,1771.64,2022-09-12
INV_842,CUST_94,2023-05-31,14584.8,2023-06-30
INV_843,CUST_107,2023-01-08,22430.17,2023-02-22
INV_844,CUST_63,2024-04-02,31046.74,2024-06-01
INV_845,CUST_48,2023-05-04,42572.99,2023-05-19
INV_846,CUST_61,2024-07-10,10214.16,2024-09-08
INV_847,CUST_81,2024-09-14,6714.71,2024-10-29
INV_848,CUST_26,2022-01-24,48192.26,2022-03-25
INV_849,CUST_36,2023-07-01,5848.21,2023-07-16
INV_850,CUST_1,2023-10-29,24185.31,2023-11-13
INV_851,CUST_8,2022-12-30,29485.4,2023-02-28
INV_852,CUST_113,2023-04-13,27298.03,2023-04-28
INV_853,CUST_99,2023-05-28,4758.59,2023-06-27
INV_854,CUST_52,2024-07-17,3322.83,2024-09-15
INV_855,CUST_79,2023-05-24,5721.43,2023-06-08
INV_856,CUST_47,2024-06-10,29486.59,2024-06-25
INV_857,CUST_56,2022-02-08,27445.07,2022-04-09
INV_858,CUST_86,2023-07-30,12070.17,2023-08-29
INV_859,CUST_14,2023-10-20,32069.82,2023-12-19
INV_860,CUST_90,2024-09-04,41093.34,2024-09-19
INV_861,CUST_28,2023-01-27,2558.16,2023-03-28
INV_862,CUST_87,2023-12-28,25157.43,2024-01-12
INV_863,CUST_78,2023-11-22,34620.87,2024-01-06
INV_864,CUST_88,2023-09-10,12989.44,2023-11-09
INV_865,CUST_2,2022-12-27,15734.66,2023-02-25
INV_866,CUST_109,2024-08-18,30875.08,2024-09-02
INV_867,CUST_26,2023-12-24,44947.8,2024-01-08
INV_868,CUST_14,2023-01-17,40591.26,2023-02-01
INV_869,CUST_59,2023-02-16,29364.95,2023-03-03
INV_870,CUST_56,2022-12-21,36645.98,2023-02-19
INV_871,CUST_115,2024-02-04,18558.71,2024-02-19
INV_872,CUST_7,2023-11-28,32227.79,2024-01-27
INV_873,CUST_3,2023-08-19,23575.99,2023-09-18
INV_874,CUST_111,2023-10-05,9901.84,2023-12-04
INV_875,CUST_23,2024-05-16,35236.04,2024-05-31
INV_876,CUST_110,2024-01-08,28045.0,2024-01-23
INV_877,CUST_107,2024-11-10,18251.77,2024-12-10
INV_878,CUST_111,2024-08-16,45611.29,2024-10-15
INV_879,CUST_109,2023-09-26,1536.24,2023-10-26
INV_880,CUST_18,2022-12-18,16130.77,2023-02-16
INV_881,CUST_38,2022-11-18,3315.63,2022-12-03
INV_882,CUST_99,2024-07-14,38443.1,2024-09-12
INV_883,CUST_115,2024-11-14,35254.32,2024-11-29
INV_884,CUST_15,2023-07-21,16901.93,2023-08-05
INV_885,CUST_64,2024-06-17,33945.31,2024-08-01
INV_886,CUST_89,2022-03-02,20098.89,2022-04-16
INV_887,CUST_119,2023-07-31,37934.56,2023-09-29
INV_888,CUST_101,2023-03-16,22982.09,2023-03-31
INV_889,CUST_28,2023-01-20,20907.85,2023-02-19
INV_890,CUST_74,2023-04-24,46769.13,2023-05-09
INV_891,CUST_39,2024-08-11,12918.52,2024-09-10
INV_892,CUST_57,2022-09-05,6462.14,2022-11-04
INV_893,CUST_17,2024-08-19,29434.88,2024-10-18
INV_894,CUST_103,2024-01-29,48481.43,2024-02-28
INV_895,CUST_86,2024-04-30,19203.04,2024-05-30
INV_896,CUST_90,2022-07-30,3570.82,2022-08-14
INV_897,CUST_44,2024-06-09,17295.61,2024-08-08
INV_898,CUST_25,2022-10-03,25543.62,2022-10-18
INV_899,CUST_17,2023-10-07,8515.19,2023-11-06
INV_900,CUST_13,2024-07-22,33076.06,2024-09-05
INV_901,CUST_84,2023-04-12,49888.59,2023-05-27
INV_902,CUST_25,2023-11-03,22861.1,2023-12-18
INV_903,CUST_68,2023-07-31,18059.06,2023-08-30
INV_904,CUST_10,2024-10-02,20334.86,2024-10-17
INV_905,CUST_67,2024-06-22,6199.74,2024-08-21
INV_906,CUST_105,2024-12-10,44222.04,2025-01-09
INV_907,CUST_109,2023-11-12,21033.87,2023-12-27
INV_908,CUST_18,2022-07-28,19670.08,2022-08-12
INV_909,CUST_111,2023-07-20,33154.67,2023-09-18
INV_910,CUST_100,2024-03-14,22380.65,2024-05-13
INV_911,CUST_111,2022-05-07,32587.56,2022-06-06
INV_912,CUST_86,2024-06-28,3541.59,2024-07-28
INV_913,CUST_34,2022-08-03,40779.31,2022-10-02
INV_914,CUST_111,2022-07-03,47054.95,2022-09-01
INV_915,CUST_8,2023-10-13,32613.89,2023-11-27
INV_916,CUST_40,2023-06-11,47751.01,2023-08-10
INV_917,CUST_113,2024-02-20,7995.9,2024-03-21
INV_918,CUST_108,2023-12-08,24132.1,2023-12-23
INV_919,CUST_83,2024-05-15,30289.43,2024-06-29
INV_920,CUST_42,2022-05-18,29295.96,2022-07-02
INV_921,CUST_41,2023-04-17,20372.36,2023-06-16
INV_922,CUST_101,2024-05-30,17235.18,2024-06-14
INV_923,CUST_6,2024-05-01,6777.79,2024-06-15
INV_924,CUST_52,2023-04-17,19891.25,2023-05-17
INV_925,CUST_26,2023-11-05,8551.71,2024-01-04
INV_926,CUST_64,2023-06-27,36851.1,2023-07-27
INV_927,CUST_98,2024-02-22,10837.13,2024-04-22
INV_928,CUST_59,2023-03-04,3398.98,2023-04-18
INV_929,CUST_56,2024-02-28,27842.12,2024-04-28
