invoice_id,due_date,invoice_amount,days_late,payment_date,payment_amount
INV_450,2023-10-27,48501.32,15,2023-11-11,48501.32
INV_451,2022-02-24,21846.08,0,2022-02-24,21846.08
INV_452,2022-04-23,17702.18,0,2022-04-23,17702.18
INV_453,2023-07-01,2992.3,5,2023-07-06,2992.3
INV_454,2024-09-08,3111.88,5,2024-09-13,3111.88
INV_455,2022-06-06,34754.56,0,2022-06-06,34754.56
INV_456,2022-09-05,23167.49,5,2022-09-10,23167.49
INV_457,2024-05-14,11712.82,0,2024-05-14,11712.82
INV_458,2023-04-04,30891.53,0,2023-04-04,30891.53
INV_459,2024-11-30,13016.48,-5,2024-11-25,13016.48
INV_460,2023-08-08,29092.77,0,2023-08-08,29092.77
INV_461,2024-11-11,18280.83,15,2024-11-26,18280.83
INV_462,2024-05-15,41265.84,60,2024-07-14,41265.84
INV_463,2023-12-02,41124.46,5,2023-12-07,41124.46
INV_464,2022-08-03,24128.84,5,2022-08-08,24128.84
INV_465,2024-11-30,17865.55,0,2024-11-30,17865.55
INV_466,2023-01-04,18446.71,5,2023-01-09,18446.71
INV_467,2023-05-17,40382.87,0,2023-05-17,40382.87
INV_468,2023-03-14,16744.88,5,2023-03-19,16744.88
INV_469,2022-06-25,10848.44,30,2022-07-25,10848.44
INV_470,2023-10-17,4692.07,0,2023-10-17,4692.07
INV_471,2022-08-09,23601.31,15,2022-08-24,23601.31
INV_472,2022-07-03,24365.54,-5,2022-06-28,24365.54
INV_473,2023-11-15,42124.98,0,2023-11-15,42124.98
INV_474,2022-05-21,11451.32,0,2022-05-21,11451.32
INV_475,2022-07-31,19359.07,0,2022-07-31,19359.07
INV_476,2023-11-19,40516.08,0,2023-11-19,40516.08
INV_477,2022-10-15,41269.37,0,2022-10-15,41269.37
INV_478,2023-04-20,19538.25,5,2023-04-25,19538.25
INV_479,2024-05-13,23226.64,0,2024-05-13,23226.64
INV_480,2024-08-07,15512.65,15,2024-08-22,15512.65
INV_481,2024-02-29,46661.47,30,2024-03-30,46661.47
INV_482,2024-01-18,6372.87,5,2024-01-23,6372.87
INV_483,2023-09-24,46720.6,0,2023-09-24,46720.6
INV_484,2022-12-30,34351.39,0,2022-12-30,34351.39
INV_485,2023-12-15,26812.82,30,2024-01-14,26812.82
INV_486,2024-06-11,2116.62,5,2024-06-16,2116.62
INV_487,2023-03-01,24042.01,5,2023-03-06,24042.01
INV_488,2023-06-21,20683.53,0,2023-06-21,20683.53
INV_489,2024-06-26,8480.33,5,2024-07-01,8480.33
INV_490,2023-05-27,32992.28,0,2023-05-27,32992.28
INV_491,2024-02-18,48571.97,30,2024-03-19,48571.97
INV_492,2024-09-08,28328.35,30,2024-10-08,28328.35
INV_493,2024-04-23,35880.29,0,2024-04-23,35880.29
INV_494,2023-10-06,3888.3,5,2023-10-11,3888.3
INV_495,2024-05-30,21174.52,0,2024-05-30,21174.52
INV_496,2022-09-21,6259.75,5,2022-09-26,6259.75
INV_497,2024-03-05,30833.39,30,2024-04-04,30833.39
INV_498,2024-11-27,46954.87,5,2024-12-02,46954.87
INV_499,2022-07-28,33258.0,0,2022-07-28,33258.0
INV_500,2022-07-06,4301.75,0,2022-07-06,4301.75
INV_501,2023-11-09,18055.98,15,2023-11-24,18055.98
INV_502,2024-12-13,27757.84,5,2024-12-18,27757.84
INV_503,2025-01-05,20458.78,5,2025-01-10,20458.78
INV_504,2023-04-10,41765.38,0,2023-04-10,41765.38
INV_505,2022-10-04,40826.21,0,2022-10-04,40826.21
INV_506,2022-06-04,30785.64,60,2022-08-03,30785.64
INV_507,2023-04-07,18986.17,5,2023-04-12,18986.17
INV_508,2023-11-21,13139.15,5,2023-11-26,13139.15
INV_509,2024-04-24,5740.78,5,2024-04-29,5740.78
INV_510,2023-05-08,18067.44,15,2023-05-23,18067.44
INV_511,2023-09-13,20952.04,0,2023-09-13,20952.04
INV_512,2024-03-25,33953.23,0,2024-03-25,33953.23
INV_513,2022-09-26,33078.91,5,2022-10-01,33078.91
INV_514,2024-08-03,3970.35,15,2024-08-18,3970.35
INV_515,2022-06-08,20065.34,15,2022-06-23,20065.34
INV_516,2022-03-17,9498.05,30,2022-04-16,9498.05
INV_517,2024-11-14,8262.23,0,2024-11-14,8262.23
INV_518,2023-11-05,41451.46,0,2023-11-05,41451.46
INV_519,2022-05-06,2574.8,60,2022-07-05,2574.8
INV_520,2022-06-18,21249.55,5,2022-06-23,21249.55
INV_521,2023-01-22,8826.08,5,2023-01-27,8826.08
INV_522,2024-04-24,44026.85,15,2024-05-09,44026.85
INV_523,2023-05-09,28073.51,5,2023-05-14,28073.51
INV_524,2025-01-26,11953.34,0,2025-01-26,11953.34
INV_525,2024-05-20,25370.15,15,2024-06-04,25370.15
INV_526,2023-05-20,36708.57,15,2023-06-04,36708.57
INV_527,2024-12-07,47926.84,5,2024-12-12,47926.84
INV_528,2022-03-14,11412.08,5,2022-03-19,11412.08
INV_529,2023-12-18,44366.0,0,2023-12-18,44366.0
INV_530,2024-10-24,46748.05,0,2024-10-24,46748.05
INV_531,2022-09-11,45862.82,0,2022-09-11,45862.82
INV_532,2023-10-22,31953.01,0,2023-10-22,31953.01
INV_533,2023-03-22,31676.12,60,2023-05-21,31676.12
INV_534,2022-09-20,20458.93,15,2022-10-05,20458.93
INV_535,2023-03-04,37743.7,15,2023-03-19,37743.7
INV_536,2023-12-12,26799.05,5,2023-12-17,26799.05
INV_537,2022-06-23,34033.18,0,2022-06-23,34033.18
INV_538,2023-11-20,21708.67,60,2024-01-19,21708.67
INV_539,2022-03-24,36709.07,0,2022-03-24,36709.07
INV_540,2022-04-07,41311.34,0,2022-04-07,41311.34
INV_541,2024-05-13,7748.59,5,2024-05-18,7748.59
INV_542,2024-06-26,41730.02,30,2024-07-26,41730.02
INV_543,2023-01-23,27244.68,30,2023-02-22,27244.68
INV_544,2024-01-08,42310.96,-5,2024-01-03,42310.96
INV_545,2023-02-09,21849.43,30,2023-03-11,21849.43
INV_546,2022-03-04,19262.5,0,2022-03-04,19262.5
INV_547,2023-06-24,45795.51,-5,2023-06-19,45795.51
INV_548,2024-08-07,12932.88,15,2024-08-22,12932.88
INV_549,2023-07-06,42288.51,30,2023-08-05,42288.51
INV_550,2023-03-14,24459.02,5,2023-03-19,24459.02
INV_551,2024-11-05,25947.72,5,2024-11-10,25947.72
INV_552,2024-11-04,15769.18,15,2024-11-19,15769.18
INV_553,2022-03-21,28865.59,15,2022-04-05,28865.59
INV_554,2025-01-10,16597.95,30,2025-02-09,16597.95
INV_555,2023-08-27,2443.84,5,2023-09-01,2443.84
INV_556,2024-03-05,13963.93,60,2024-05-04,13963.93
INV_557,2022-10-01,815.76,60,2022-11-30,815.76
INV_558,2023-09-28,48928.56,0,2023-09-28,48928.56
INV_559,2024-07-05,48304.49,15,2024-07-20,48304.49
INV_560,2024-06-23,20060.19,5,2024-06-28,20060.19
INV_561,2022-10-20,36554.36,0,2022-10-20,36554.36
INV_562,2022-04-02,17617.4,5,2022-04-07,17617.4
INV_563,2022-07-05,33719.11,0,2022-07-05,33719.11
INV_564,2025-01-09,40368.79,5,2025-01-14,40368.79
INV_565,2022-02-24,47364.43,30,2022-03-26,47364.43
INV_566,2023-08-23,20310.51,0,2023-08-23,20310.51
INV_567,2024-09-25,39273.25,5,2024-09-30,39273.25
INV_568,2024-12-12,13663.46,30,2025-01-11,13663.46
INV_569,2024-03-02,49521.45,5,2024-03-07,49521.45
INV_570,2023-05-03,1775.6,0,2023-05-03,1775.6
INV_571,2024-09-17,30374.68,5,2024-09-22,30374.68
INV_572,2023-08-07,33145.55,5,2023-08-12,33145.55
INV_573,2022-09-05,34558.26,5,2022-09-10,34558.26
INV_574,2023-01-30,6459.19,15,2023-02-14,6459.19
INV_575,2023-03-21,46957.22,5,2023-03-26,46957.22
INV_576,2024-02-16,9468.57,15,2024-03-02,9468.57
INV_577,2023-08-06,31326.29,5,2023-08-11,31326.29
INV_578,2022-03-01,11522.47,0,2022-03-01,11522.47
INV_579,2022-12-05,15707.21,15,2022-12-20,15707.21
INV_580,2024-12-23,27549.7,15,2025-01-07,27549.7
INV_581,2024-01-25,21151.07,5,2024-01-30,21151.07
INV_582,2022-12-13,8431.17,0,2022-12-13,8431.17
INV_583,2022-03-20,8961.35,0,2022-03-20,8961.35
INV_584,2024-10-27,21198.17,0,2024-10-27,21198.17
INV_585,2023-10-06,37985.51,0,2023-10-06,37985.51
INV_586,2022-02-07,44949.25,15,2022-02-22,44949.25
INV_587,2022-12-24,4664.32,-5,2022-12-19,4664.32
INV_588,2023-05-30,19958.64,15,2023-06-14,19958.64
INV_589,2024-08-21,5462.16,0,2024-08-21,5462.16
INV_590,2024-04-12,1321.33,0,2024-04-12,1321.33
INV_591,2025-02-11,33255.07,5,2025-02-16,33255.07
INV_592,2022-11-16,30321.25,0,2022-11-16,30321.25
INV_593,2022-07-29,8569.45,30,2022-08-28,8569.45
INV_594,2024-01-14,12073.74,0,2024-01-14,12073.74
INV_595,2023-04-16,1673.53,5,2023-04-21,1673.53
INV_596,2023-04-19,41829.89,15,2023-05-04,41829.89
INV_597,2024-08-20,48747.18,5,2024-08-25,48747.18
INV_598,2023-07-23,7205.25,0,2023-07-23,7205.25
INV_599,2022-02-23,11958.02,5,2022-02-28,11958.02
INV_600,2022-12-25,43486.27,15,2023-01-09,43486.27
INV_601,2023-04-08,46359.96,60,2023-06-07,46359.96
INV_602,2024-06-05,21271.56,30,2024-07-05,21271.56
INV_603,2023-10-02,3005.81,0,2023-10-02,3005.81
INV_604,2024-05-01,2449.9,60,2024-06-30,2449.9
INV_605,2022-09-14,28910.52,-5,2022-09-09,28910.52
INV_606,2022-09-18,19948.31,-5,2022-09-13,19948.31
INV_607,2024-01-07,1918.3,15,2024-01-22,1918.3
INV_608,2022-12-22,29370.99,0,2022-12-22,29370.99
INV_609,2024-09-08,1059.48,0,2024-09-08,1059.48
INV_610,2024-02-20,39474.91,0,2024-02-20,39474.91
INV_611,2024-01-03,15668.42,5,2024-01-08,15668.42
INV_612,2023-03-29,2492.77,15,2023-04-13,2492.77
INV_613,2024-12-05,29623.43,5,2024-12-10,29623.43
INV_614,2024-08-15,20185.38,0,2024-08-15,20185.38
INV_615,2024-05-25,48703.12,5,2024-05-30,48703.12
INV_616,2023-09-22,27437.83,30,2023-10-22,27437.83
INV_617,2024-03-21,14124.34,15,2024-04-05,14124.34
INV_618,2023-10-03,35617.22,0,2023-10-03,35617.22
INV_619,2024-10-15,13938.85,60,2024-12-14,13938.85
INV_620,2024-09-20,45260.04,15,2024-10-05,45260.04
INV_621,2023-09-04,19048.74,0,2023-09-04,19048.74
INV_622,2024-07-24,27718.49,-5,2024-07-19,27718.49
INV_623,2022-12-23,3003.37,0,2022-12-23,3003.37
INV_624,2022-02-22,21593.0,15,2022-03-09,21593.0
INV_625,2022-07-06,41702.0,0,2022-07-06,41702.0
INV_626,2023-10-14,40379.62,5,2023-10-19,40379.62
INV_627,2023-05-27,11603.77,0,2023-05-27,11603.77
INV_628,2023-11-19,11690.91,30,2023-12-19,11690.91
INV_629,2022-07-07,40956.61,0,2022-07-07,40956.61
INV_630,2023-07-06,46554.72,30,2023-08-05,46554.72
INV_631,2024-12-17,5220.37,30,2025-01-16,5220.37
INV_632,2023-05-22,22777.9,-5,2023-05-17,22777.9
INV_633,2022-11-04,17203.99,5,2022-11-09,17203.99
INV_634,2022-06-01,43599.08,-5,2022-05-27,43599.08
INV_635,2022-06-08,4634.48,30,2022-07-08,4634.48
INV_636,2022-02-13,10950.73,5,2022-02-18,10950.73
INV_637,2022-06-04,37747.18,0,2022-06-04,37747.18
INV_638,2024-01-30,3039.05,0,2024-01-30,3039.05
INV_639,2023-08-22,24880.5,0,2023-08-22,24880.5
INV_640,2024-09-27,22384.3,30,2024-10-27,22384.3
INV_641,2023-09-17,17052.86,15,2023-10-02,17052.86
INV_642,2022-05-17,20031.33,30,2022-06-16,20031.33
INV_643,2022-04-12,26732.06,0,2022-04-12,26732.06
INV_644,2022-03-16,8487.68,-5,2022-03-11,8487.68
INV_645,2024-04-12,28813.8,60,2024-06-11,28813.8
INV_646,2024-03-07,40368.9,-5,2024-03-02,40368.9
INV_647,2024-02-28,38127.97,30,2024-03-29,38127.97
INV_648,2023-02-13,8118.05,0,2023-02-13,8118.05
INV_649,2025-01-24,7887.85,-5,2025-01-19,7887.85
INV_650,2024-03-01,13774.63,15,2024-03-16,13774.63
INV_651,2022-11-07,18373.2,60,2023-01-06,18373.2
INV_652,2023-10-21,20718.55,60,2023-12-20,20718.55
INV_653,2022-02-17,34145.01,0,2022-02-17,34145.01
INV_654,2024-02-26,3305.68,0,2024-02-26,3305.68
INV_655,2022-10-01,2216.3,5,2022-10-06,2216.3
INV_656,2023-03-24,19899.57,5,2023-03-29,19899.57
INV_657,2023-04-05,35009.6,15,2023-04-20,35009.6
INV_658,2024-11-05,10075.05,0,2024-11-05,10075.05
INV_659,2023-05-22,32254.47,60,2023-07-21,32254.47
INV_660,2024-05-06,13361.49,5,2024-05-11,13361.49
INV_661,2022-07-14,44361.26,15,2022-07-29,44361.26
INV_662,2023-12-24,44836.65,5,2023-12-29,44836.65
INV_663,2023-12-03,15215.72,5,2023-12-08,15215.72
INV_664,2025-02-09,11884.69,60,2025-04-10,11884.69
INV_665,2022-05-20,20859.55,5,2022-05-25,20859.55
INV_666,2024-05-08,12406.31,30,2024-06-07,12406.31
INV_667,2022-10-22,33783.0,60,2022-12-21,33783.0
INV_668,2022-03-30,41390.2,15,2022-04-14,41390.2
INV_669,2024-01-31,33818.06,5,2024-02-05,33818.06
INV_670,2024-09-12,41305.35,-5,2024-09-07,41305.35
INV_671,2025-01-07,20151.11,-5,2025-01-02,20151.11
INV_672,2023-04-08,8237.69,0,2023-04-08,8237.69
INV_673,2024-09-14,37028.57,0,2024-09-14,37028.57
INV_674,2023-03-04,18343.49,0,2023-03-04,18343.49
INV_675,2024-03-05,33727.91,0,2024-03-05,33727.91
INV_676,2023-01-19,13896.88,0,2023-01-19,13896.88
INV_677,2024-08-19,4520.87,5,2024-08-24,4520.87
INV_678,2023-01-29,49632.8,0,2023-01-29,49632.8
INV_679,2023-10-18,8231.97,-5,2023-10-13,8231.97
INV_680,2022-04-11,49426.84,15,2022-04-26,49426.84
INV_681,2024-12-09,48875.36,5,2024-12-14,48875.36
INV_682,2024-05-09,39794.0,5,2024-05-14,39794.0
INV_683,2024-10-17,33141.44,5,2024-10-22,33141.44
INV_684,2023-02-08,29101.45,15,2023-02-23,29101.45
INV_685,2022-04-14,43372.03,5,2022-04-19,43372.03
INV_686,2022-10-14,14827.26,5,2022-10-19,14827.26
INV_687,2022-05-21,23650.22,60,2022-07-20,23650.22
INV_688,2023-09-19,31159.8,15,2023-10-04,31159.8
INV_689,2022-12-13,20853.93,5,2022-12-18,20853.93
INV_690,2024-12-29,21660.58,5,2025-01-03,21660.58
INV_691,2022-02-15,16849.09,0,2022-02-15,16849.09
INV_692,2025-01-02,28429.47,5,2025-01-07,28429.47
INV_693,2023-05-23,42603.44,60,2023-07-22,42603.44
INV_694,2024-12-02,10475.65,5,2024-12-07,10475.65
INV_695,2022-03-10,46754.44,30,2022-04-09,46754.44
INV_696,2023-05-13,34609.84,5,2023-05-18,34609.84
INV_697,2024-08-27,41252.02,60,2024-10-26,41252.02
INV_698,2022-03-07,28031.44,5,2022-03-12,28031.44
INV_699,2024-08-30,39086.08,-5,2024-08-25,39086.08
INV_700,2023-02-10,1301.92,5,2023-02-15,1301.92
INV_701,2024-12-26,41009.83,0,2024-12-26,41009.83
INV_702,2023-08-25,2486.87,-5,2023-08-20,2486.87
INV_703,2024-06-18,44550.71,15,2024-07-03,44550.71
INV_704,2024-09-12,49602.16,0,2024-09-12,49602.16
INV_705,2023-05-06,15056.34,15,2023-05-21,15056.34
INV_706,2024-02-19,10910.77,0,2024-02-19,10910.77
INV_707,2022-05-26,38385.49,0,2022-05-26,38385.49
INV_708,2022-06-13,13024.8,60,2022-08-12,13024.8
INV_709,2024-11-12,43345.34,0,2024-11-12,43345.34
INV_710,2022-04-02,5590.71,5,2022-04-07,5590.71
INV_711,2023-08-11,6734.78,5,2023-08-16,6734.78
INV_712,2022-10-15,48968.0,5,2022-10-20,48968.0
INV_713,2024-04-06,33855.03,30,2024-05-06,33855.03
INV_714,2024-07-14,42420.92,15,2024-07-29,42420.92
INV_715,2023-03-30,16554.3,5,2023-04-04,16554.3
INV_716,2023-06-07,33985.95,30,2023-07-07,33985.95
INV_717,2024-10-15,29914.97,0,2024-10-15,29914.97
INV_718,2024-02-28,30355.93,5,2024-03-04,30355.93
INV_719,2023-08-10,34285.36,60,2023-10-09,34285.36
INV_720,2023-10-03,28980.28,5,2023-10-08,28980.28
INV_721,2023-07-31,21738.59,15,2023-08-15,21738.59
INV_722,2023-07-17,14158.17,15,2023-08-01,14158.17
INV_723,2023-07-30,38544.78,15,2023-08-14,38544.78
INV_724,2024-05-31,11700.49,30,2024-06-30,11700.49
INV_725,2024-06-01,34771.54,0,2024-06-01,34771.54
INV_726,2023-01-17,12049.97,0,2023-01-17,12049.97
INV_727,2022-09-02,31453.84,5,2022-09-07,31453.84
INV_728,2023-04-10,37480.37,15,2023-04-25,37480.37
INV_729,2022-12-09,11326.34,0,2022-12-09,11326.34
INV_730,2022-06-16,3467.19,-5,2022-06-11,3467.19
INV_731,2022-11-20,6983.2,0,2022-11-20,6983.2
INV_732,2023-03-16,30496.85,60,2023-05-15,30496.85
INV_733,2023-09-21,42547.6,15,2023-10-06,42547.6
INV_734,2024-05-27,2727.34,5,2024-06-01,2727.34
INV_735,2023-06-19,36840.49,0,2023-06-19,36840.49
INV_736,2023-11-18,17395.27,0,2023-11-18,17395.27
INV_737,2023-12-14,24187.15,0,2023-12-14,24187.15
INV_738,2024-08-05,46478.55,0,2024-08-05,46478.55
INV_739,2023-10-14,16932.59,30,2023-11-13,16932.59
INV_740,2022-03-16,23534.18,60,2022-05-15,23534.18
INV_741,2024-04-27,1177.28,0,2024-04-27,1177.28
INV_742,2024-02-04,4539.14,0,2024-02-04,4539.14
INV_743,2022-11-08,13300.28,0,2022-11-08,13300.28
INV_744,2024-03-26,1878.69,5,2024-03-31,1878.69
INV_745,2024-08-18,31753.08,0,2024-08-18,31753.08
INV_746,2023-10-15,21606.72,0,2023-10-15,21606.72
INV_747,2024-08-12,27633.19,0,2024-08-12,27633.19
INV_748,2023-06-16,9145.04,15,2023-07-01,9145.04
INV_749,2024-10-18,15148.64,15,2024-11-02,15148.64
INV_750,2022-10-06,33359.31,5,2022-10-11,33359.31
INV_751,2024-05-10,48282.48,0,2024-05-10,48282.48
INV_752,2024-12-28,2995.63,30,2025-01-27,2995.63
INV_753,2022-06-26,44574.02,60,2022-08-25,44574.02
INV_754,2023-05-29,29055.62,0,2023-05-29,29055.62
INV_755,2025-01-20,28414.02,0,2025-01-20,28414.02
INV_756,2024-01-31,25263.79,5,2024-02-05,25263.79
INV_757,2024-05-03,3935.01,0,2024-05-03,3935.01
INV_758,2024-09-13,4948.9,5,2024-09-18,4948.9
INV_759,2022-05-11,30245.14,5,2022-05-16,30245.14
INV_760,2023-06-19,17377.45,5,2023-06-24,17377.45
INV_761,2022-07-05,45904.77,0,2022-07-05,45904.77
INV_762,2022-08-23,20626.23,5,2022-08-28,20626.23
INV_763,2024-12-21,7592.43,60,2025-02-19,7592.43
INV_764,2024-12-28,35878.58,0,2024-12-28,35878.58
INV_765,2022-02-17,15020.99,15,2022-03-04,15020.99
INV_766,2023-04-28,26510.78,-5,2023-04-23,26510.78
INV_767,2022-02-05,35042.72,0,2022-02-05,35042.72
INV_768,2024-12-18,45063.07,5,2024-12-23,45063.07
INV_769,2022-05-07,39713.46,0,2022-05-07,39713.46
INV_770,2024-02-14,33979.87,-5,2024-02-09,33979.87
INV_771,2023-09-02,34141.84,0,2023-09-02,34141.84
INV_772,2022-12-08,47323.27,5,2022-12-13,47323.27
INV_773,2023-01-02,15143.29,15,2023-01-17,15143.29
INV_774,2023-03-12,555.05,0,2023-03-12,555.05
INV_775,2023-07-19,13961.75,15,2023-08-03,13961.75
INV_776,2023-10-06,11285.62,0,2023-10-06,11285.62
INV_777,2022-05-04,33260.81,5,2022-05-09,33260.81
INV_778,2023-05-27,31868.72,5,2023-06-01,31868.72
INV_779,2022-10-30,29876.34,15,2022-11-14,29876.34
INV_780,2024-12-22,1304.05,60,2025-02-20,1304.05
INV_781,2022-06-20,36574.51,30,2022-07-20,36574.51
INV_782,2022-03-10,16514.76,-5,2022-03-05,16514.76
INV_783,2023-03-30,33420.27,30,2023-04-29,33420.27
INV_784,2024-11-04,28050.63,0,2024-11-04,28050.63
INV_785,2022-02-26,17465.18,60,2022-04-27,17465.18
INV_786,2023-10-31,7161.53,0,2023-10-31,7161.53
INV_787,2023-02-16,5173.74,0,2023-02-16,5173.74
INV_788,2022-07-24,41660.16,0,2022-07-24,41660.16
INV_789,2024-02-17,45960.68,0,2024-02-17,45960.68
INV_790,2022-05-06,32664.51,15,2022-05-21,32664.51
INV_791,2022-03-13,5619.99,30,2022-04-12,5619.99
INV_792,2023-04-17,20400.35,5,2023-04-22,20400.35
INV_793,2023-04-10,36582.49,15,2023-04-25,36582.49
INV_794,2022-03-10,39101.13,15,2022-03-25,39101.13
INV_795,2024-07-07,6351.82,0,2024-07-07,6351.82
INV_796,2024-06-22,501.52,-5,2024-06-17,501.52
INV_797,2025-01-23,35750.78,-5,2025-01-18,35750.78
INV_798,2024-08-21,18151.51,0,2024-08-21,18151.51
INV_799,2023-12-28,13096.83,0,2023-12-28,13096.83
INV_800,2022-12-12,1138.42,0,2022-12-12,1138.42
INV_801,2023-01-20,27244.82,0,2023-01-20,27244.82
INV_802,2022-11-07,42631.96,0,2022-11-07,42631.96
INV_803,2024-07-18,47902.77,30,2024-08-17,47902.77
INV_804,2023-11-19,28504.38,0,2023-11-19,28504.38
INV_805,2022-04-14,25965.84,5,2022-04-19,25965.84
INV_806,2023-10-09,4710.29,5,2023-10-14,4710.29
INV_807,2024-09-20,27669.2,5,2024-09-25,27669.2
INV_808,2023-12-26,19308.96,0,2023-12-26,19308.96
INV_809,2022-08-16,30553.2,0,2022-08-16,30553.2
INV_810,2023-08-16,19741.95,0,2023-08-16,19741.95
INV_811,2022-05-02,12394.81,0,2022-05-02,12394.81
INV_812,2023-09-08,5200.78,0,2023-09-08,5200.78
INV_813,2022-09-14,16088.46,5,2022-09-19,16088.46
INV_814,2023-12-09,5283.92,15,2023-12-24,5283.92
INV_815,2022-08-04,9256.4,5,2022-08-09,9256.4
INV_816,2024-02-16,49373.14,5,2024-02-21,49373.14
INV_817,2022-07-25,22483.13,0,2022-07-25,22483.13
INV_818,2024-07-22,26827.65,15,2024-08-06,26827.65
INV_819,2024-04-16,43744.12,0,2024-04-16,43744.12
INV_820,2022-10-09,49780.66,15,2022-10-24,49780.66
INV_821,2023-07-21,29344.37,15,2023-08-05,29344.37
INV_822,2025-02-13,40717.45,5,2025-02-18,40717.45
INV_823,2024-08-27,16683.58,0,2024-08-27,16683.58
INV_824,2022-04-04,15634.33,5,2022-04-09,15634.33
INV_825,2023-10-25,20433.83,0,2023-10-25,20433.83
INV_826,2022-12-18,33789.11,-5,2022-12-13,33789.11
INV_827,2023-04-11,34268.49,0,2023-04-11,34268.49
INV_828,2023-05-28,16104.35,0,2023-05-28,16104.35
INV_829,2023-01-11,7093.89,5,2023-01-16,7093.89
INV_830,2023-10-05,31803.61,15,2023-10-20,31803.61
INV_831,2023-07-05,6852.13,0,2023-07-05,6852.13
INV_832,2022-07-09,29135.38,30,2022-08-08,29135.38
INV_833,2022-02-19,34824.4,60,2022-04-20,34824.4
INV_834,2024-03-23,35180.27,60,2024-05-22,35180.27
INV_835,2024-06-24,37796.87,15,2024-07-09,37796.87
INV_836,2023-06-28,43706.54,0,2023-06-28,43706.54
INV_837,2022-10-09,25247.97,0,2022-10-09,25247.97
INV_838,2024-06-07,36647.33,5,2024-06-12,36647.33
INV_839,2024-11-23,31149.05,5,2024-11-28,31149.05
INV_840,2023-11-16,9738.68,15,2023-12-01,9738.68
INV_841,2022-09-12,1771.64,60,2022-11-11,1771.64
INV_842,2023-06-30,14584.8,5,2023-07-05,14584.8
INV_843,2023-02-22,22430.17,0,2023-02-22,22430.17
INV_844,2024-06-01,31046.74,0,2024-06-01,31046.74
INV_845,2023-05-19,42572.99,-5,2023-05-14,42572.99
INV_846,2024-09-08,10214.16,5,2024-09-13,10214.16
INV_847,2024-10-29,6714.71,5,2024-11-03,6714.71
INV_848,2022-03-25,48192.26,15,2022-04-09,48192.26
INV_849,2023-07-16,5848.21,5,2023-07-21,5848.21
INV_850,2023-11-13,24185.31,30,2023-12-13,24185.31
INV_851,2023-02-28,29485.4,5,2023-03-05,29485.4
INV_852,2023-04-28,27298.03,15,2023-05-13,27298.03
INV_853,2023-06-27,4758.59,0,2023-06-27,4758.59
INV_854,2024-09-15,3322.83,30,2024-10-15,3322.83
INV_855,2023-06-08,5721.43,15,2023-06-23,5721.43
INV_856,2024-06-25,29486.59,0,2024-06-25,29486.59
INV_857,2022-04-09,27445.07,0,2022-04-09,27445.07
INV_858,2023-08-29,12070.17,30,2023-09-28,12070.17
INV_859,2023-12-19,32069.82,-5,2023-12-14,32069.82
INV_860,2024-09-19,41093.34,5,2024-09-24,41093.34
INV_861,2023-03-28,2558.16,0,2023-03-28,2558.16
INV_862,2024-01-12,25157.43,15,2024-01-27,25157.43
INV_863,2024-01-06,34620.87,15,2024-01-21,34620.87
INV_864,2023-11-09,12989.44,0,2023-11-09,12989.44
INV_865,2023-02-25,15734.66,5,2023-03-02,15734.66
INV_866,2024-09-02,30875.08,60,2024-11-01,30875.08
INV_867,2024-01-08,44947.8,15,2024-01-23,44947.8
INV_868,2023-02-01,40591.26,30,2023-03-03,40591.26
INV_869,2023-03-03,29364.95,5,2023-03-08,29364.95
INV_870,2023-02-19,36645.98,0,2023-02-19,36645.98
INV_871,2024-02-19,18558.71,5,2024-02-24,18558.71
INV_872,2024-01-27,32227.79,15,2024-02-11,32227.79
INV_873,2023-09-18,23575.99,0,2023-09-18,23575.99
INV_874,2023-12-04,9901.84,0,2023-12-04,9901.84
INV_875,2024-05-31,35236.04,-5,2024-05-26,35236.04
INV_876,2024-01-23,28045.0,5,2024-01-28,28045.0
INV_877,2024-12-10,18251.77,15,2024-12-25,18251.77
INV_878,2024-10-15,45611.29,-5,2024-10-10,45611.29
INV_879,2023-10-26,1536.24,15,2023-11-10,1536.24
INV_880,2023-02-16,16130.77,30,2023-03-18,16130.77
INV_881,2022-12-03,3315.63,0,2022-12-03,3315.63
INV_882,2024-09-12,38443.1,15,2024-09-27,38443.1
INV_883,2024-11-29,35254.32,60,2025-01-28,35254.32
INV_884,2023-08-05,16901.93,60,2023-10-04,16901.93
INV_885,2024-08-01,33945.31,0,2024-08-01,33945.31
INV_886,2022-04-16,20098.89,0,2022-04-16,20098.89
INV_887,2023-09-29,37934.56,0,2023-09-29,37934.56
INV_888,2023-03-31,22982.09,15,2023-04-15,22982.09
INV_889,2023-02-19,20907.85,15,2023-03-06,20907.85
INV_890,2023-05-09,46769.13,15,2023-05-24,46769.13
INV_891,2024-09-10,12918.52,0,2024-09-10,12918.52
INV_892,2022-11-04,6462.14,0,2022-11-04,6462.14
INV_893,2024-10-18,29434.88,5,2024-10-23,29434.88
INV_894,2024-02-28,48481.43,5,2024-03-04,48481.43
INV_895,2024-05-30,19203.04,15,2024-06-14,19203.04
INV_896,2022-08-14,3570.82,5,2022-08-19,3570.82
INV_897,2024-08-08,17295.61,0,2024-08-08,17295.61
INV_898,2022-10-18,25543.62,0,2022-10-18,25543.62
